sentimen,text
-1,hahaha atau oke-ngoceh
-1,apalagi ada yang mau berpihak sama ormas abal abal
-1,cagub kerja vs cagub wacana cagub fakta vs cagub dusta
-1,memang karena bikin masyarakat tambah bego
-1,setelah kok di beberapa poling kini mereka goreng soal kpud tidak netral kamvret
-1,ada oke oce ada oke mart lama ada oke jek hahaha ogah kerja ogah capek
-1,bos bisa cabut pasang kayak kebijakan reklamasi
-1,ahok % masuk akal anies % manis-manis bulshit
-1,adeku baru saja mengatakan arti katanya ogah kerja ogah capek
-1,yang penting ngecap tidak lucu juga kan kalau diam saja
-1,mas (jawaban saya enggak muter kan )
-1,katakan tidak untuk
-1,jawaban kok saja
-1,mbak ira kusno bajunya tidak pas kurang cerah sedikit apa gara blush on nya ya jadi tegang itu yang lagi debat
-1,jangan susah pak pertanyanya bisanya saja
-1,apapun pertanyanya jawabanya pasti
1,kami yakin jika pasangan akan membawa kemajuan dan kesejukan bagi jakarta
1,kpu: anies-sandi ungul di seluruh jakarta
1,fahri harapkan anies-sandi loyal ke jokowi
1,anies sandi gubetnur baru selamat bekerja semoga amanah dan istikamah janji janjinya amien ya robal alamin
1,anies merasa sudah menang tko atas ahok
1,selamat untuk pasangan no anies- sandi mari kita tingkatkan persatuan indonesia
1,mari lebih bekerja keras dan semoga dapat mengemban amanah
1,mayanlah pks kepala dinas rt pks jamin anies-sandi tak bedakan warga jakarta
1,macam ya keramaian pilkada dki ada yang potong nenen ada yang jago ngeles karena ramalan anyway selamat pak anies-sandi
1,beliau ungul % dalam perhitungan suara pilgub dki versi quick count sejumlah lembaga survei
1,sudah ya netizen tubirnya sudah anis sandi kan deh menang nih sudah jangan tubir mulu
1,jakarta punya gubernur baru selamat dan jangan lupa jalankan janji janji manisnya
1,selamat dan sukses buat gubernur dan wakil gubernur jakarta yang baru
1,alhamdulilah keren mancarli: aman lancar terkendali tks jakarta sudah berikan hal menarik selamat untuk gub-wagub terpilih
1,tugas berat menanti mas dan bang semoga amanah mewujudkan janji dan keinginan warga jakarta
1,enak ya sekarang jadi orang jakarta rumah dp % kemana cuma ribu
1,selamat untuk pasangan no anies- sandi duren tiga selatan
1,selamat atas kemenangan semoga bisa lebih maju dki
1,prabowo yakin anies-sandi menang
1,selamat pak anies-sandi gubernur dan wakil gubenur kami semoga selalu amanah
1,mendengar pidato anies barusan berharap memang yang menang adalah gubernur baru untuk jakarta lebih baik bukan radikalisme
1,semoga program gubernur terpilih terwujud nyata dan program yang sedang berjalan sesuai harapan
1,satnya menerima gubernur baru terima kasih kepada gubernur lama sudahi perselisihan mari bersatu untuk maju
1,akhirnya jakarta punya gubenur baru selamat untuk warga jakarta semoga makin maju aman dan sejahtera
1,hey yang menang jangan sombong yang kalah jangan marah
1,jika ahok djarot menang mereka tinggal melanjutkan tugas mereka dan jika anis sandi menang mudah-mudahan bisa lebih baik
1,kalo dilihat dari hasil qc sampai jam sepertinya yang akan menang anies-sandi
1,selamat buat anies sandi yang ungul dalam hitung cepat
1,sudah memilih yang berpeci jakarta pusat(kemayoran)
1,semoga buktikan bahwa jakarta memiliki pesta demokrasi terbaik di indonesia
1,lantunan shalawat iringi sandiaga uno dan keluarga menuju tps
1,kalau tidak mau di dua kan jadilah orang ketiga cikini menteng
1,sandi yakin menang minimal di tps sendiri
1,ornamen betawi hiasi tps tempat anies nyoblos
1,aku asli suku betawi aku akan pilih pemimpin muslim yang akan jadi pemimpin jakarta alahuakbar kali
1,anies-sandi bakal upayakan hal ini untuk buruh di jakarta
1,senang lihat expresinya
1,ungul di semua wilayah raih %
1,manfat loyalis terhadap gubernur baru dki
1,anies larang warga dki buka medsos atas nama rekonsiliasi via
1,janji kampanye anies yakin apbd dki cukup
1,keren ada karangan bunga tandingan ajakan untuk dukung lucu juga ya
1,anies-sandi diharapkan perhatikan olahraga dki jakarta
1,ikhtiar yang sesunguhnya adalah mengembalikan menghadirkan keadilan bagi wargaâ€¦
1,setelah mengulirkan ide rumah jadi makin banyak orang membicarakan rumah murah itulah kekuatan gagasan seorang pemimpin
1,ini janji kampanye anies_sandi bidang wirausaha
1,ayo sahabat bersiap kerja nyata bersama untuk jakarta
1,aku bukan orang jakarta tapi saya berdoa untuk
1,karangan bunga kematian karena kekuasanya akan segera berakhir welcome
1,anies - sandi: pastikan akan menutup hotel alexis dan malioboro
1,apa saja dampak kemenangan anies-sandi terhadap pergerakan saham -
1,betul pak kecil mampu mengalahkan yang besar
1,semua adalah warga jakarta jadi payungi semua sapa semua program untuk semua
1,masih seputar â€¦
1,terima kasih kepada warga jakarta yang telah memilih khususnya warga kebayoran baru kita kawal amanah umat ini
1,selamat datang amanah telah menanti maju kotanya bahagia warganya
1,pasangan merupakan pasangan yang ideal untuk dari dinamika yang terjadi dibu kota jakarta
1,kok masih dibahas ini sudah di-counter di situs anti hoax tim
1,fakta % pemilih sepakat untuk sbaliknya pmilih yang % bagaimana
1,saksikan live merajut jakarta kembali bersama bang anies dan bang sandi
1,kerinduan ini mencapai klimaksnya akan sosok gubernur jakarta yang cinta persija (insha alah) chant pun bergema di stadion
1,sambil nungu hasil resmi kpu yuk kawal rangkul semua
1,silaturahmi bersama teman-teman media yang selama ini mengikuti kegiatan kampanye kami terima kasih semuanya salam bersama
1,era pastinya tidak ada lagi ucapan pemahaman nenek lo ucapan yang ada hanyalah prilaku santun
1,bersama mas sugeng pelaku umkm gultik saya undang ke posko pemenangan semoga usaha tambah sukses dan semakin ok-oce
1,selalu dihati
1,perumahan dp % pemprov harus subsidi rp juta per unit
1,kemenangan kemenangan warga jakarta umat islam masih harus terus berjuang menuntut keadilan hukum terhadap
1,teman ahok meminta anies-sandi harus lebih baik dari ahok
1,kemenangan di putaran ke bukan kemenangan sekelompok orang tetapi kemenangan seluruh warga dki rakyat indonesia
1,semoga melebur semua relawan menjadi relawan jakarta yang bersatu
1,cfd bersama sandiaga uno seru rame menyehatkan
1,tim transisi anies-sandi usulkan program dp % masuk apbdâ€¦â€¦
1,dahsyat tidak menyesal nyoblos kemarin
1,yang menerapkan open government god governance dengan triple pasword untuk apbd dki membantu merealisasi program
1,wakil timses anies-sandi pantau pencoblosan ulang di tps gambir
1,bersyukur kepada alah bahwa orang cerdas dan pandai masih banyak di jakarta buktinya menang telak
1,waduh maf saya ahoker tapi kalo yang ini saya setuju sama pak anies bagaimana ya
1,menuduh pendukung ekstrimis itu seperti momen gagal fokus c:
1,anies: komitmen kita adalah kota jakarta paling bhineka di indonesia anies-sandi
1,kita jangan biarkan keluar dari komitmenya tetap jadi pendukung yang selalu mengingatkan menegur mengkritisi
1,terima kasih untuk relawan agus-sylvi yang telah memilih |
1,anies-sandi harus satukan warga jakarta yang terbelah
1,kemenangan sesunguhnya keadilan hukum dan keadilan sosial yang timpang dirasakan rakyat
1,kami percaya di bawah kepemimpinan jakarta akan menjadi lebih santun jakarta lebih baik lagi jakarta yang lebih luar biasa
1,sip pak selalu bantu dan kawal ya pak untuk merealisasikan semua programnya
1,itu pemimpin yang akan berada ditengah yang akan merangkul semua masyarakatnya tanpa membedakan suku agama ras dan antargolongan
1,polda diminta objektif selidiki kasus sandiaga uno
1,| wah apakah persija bakal punya stadion yang rumputnya seperti di mu dan tempat
1,kompas tv sandiaga uno
1,saya percaya usaha kita tak sia-sia teruslah mengemban amanat untuk jakarta dan warganya
1,salam saudaraku berdasarkan exitpol litbang kompas mayoritas pemilih kapan memilih pasangan anies-sandi
1,maju terus pak hati bersama jadilah penyejuk dan pemersatu bangsa dan sama memajukan jakarta ke yang lebih baik lagi
1,mari lebih bekerja keras supaya dapat mengemban amanah
1,syukur alhamdulilah kemenangan untuk rakyat jakarta sudah di depan mata
1,wah
1,tidak usah ngawur lah berpihak pada pengusaha dan rakyat berbeda dengan ahok yang hanya pro pengembang
1,saran untuk dalam mewujudkan program dana milyar/rw dibutuhkan persetujuan dprd dan untuk cegah korupsi
1,iya setuju banget pak hati pasti akan membawa jakarta lebih baik lagi
1,saran untuk agar reklamasi dapat dibatalkan agar dibicarakan dengan pemerintah pusat
1,jeda iklan sandiaga turun dari pangung debat lalu peluk erat nelayan : bang
1,lsi: jelang pilkada suara ahok tertingal jauh dari anies -
1,sandiaga uno: gaji lima tahun saya untuk kaum dhuafa
1,bismilah semoga tahun ini ada gubernur baru
1,ya alah karuniai kami dengan gubernur dan wagub yang jujur adil dan amanah benar tulus mengabdi demi kemaslahatan dki jakarta amin
1,menarik yang penting sesuai hati nurani
1,selamat atas keberhasilan
1,macam-macam ya keramaian pilkada dki ada yang potong nenen yang jago ngeles karena ramalan selamat pak anies-sandi
1,semoga janji gubernur baru terpenuhi
1,jakarta benar-benar milik indonesia terima kasih pak
1,pilihanku
1,anies pasrah dengan hasil pilkada dki jakarta
1,alahuakbar kali
1,bedanya hampir % artinya suara ahy ke anies-sandi
1,menang pilkada dki prabowo: anies-sandi harus kerja keras
1,doain daerah sendiri dulu saja gub nya bagaimana a gym kritik syukuran anies-sandi usai menang di pilkada dki
1,feling aku sih yang menang itu pasangan anies-sandi
1,kpu sudah umumkan hasil pilkada dki anies-sandi tetap menang karangan bunga enggak ngaruh
1,inilah hasil rekapituasi manual pilkada dki anies-sandi tetap menang
1,alesha saja memilih no masa kita enggak salam jari
1,untuk jakarta yang lebih baik
1,hahaha adjrot adjrot ada ada saja kehabisan akal ya untuk mengalahkan kandidat favoritku
1,insya alah menang jangan lukai hati umat islam kalau sudah menjabat
1,sayang tidak datang kalau datang pasti acaranya tambah keren
1,anies memang luar biasa gubernur rakyat bukan gubernur pengembang
1,ahok dan najwa benar benar mati kutu dan bingung menjawab semua tudingan dengan ringan dan tepat
1,kita semua saudara
1,halo bang wah asyik juga ya habis mangung di sudah
1,sedang nongkrong tiba didatangi timses paslon
1,pak anies jadi pempmpinya maju terus pak ke jalan yang di ridhoi alah
1,gubernur terpilih kita pak anies di
1,saya hanya mencoba menerapkan apa yang seharusnya saya lakukan
1,ya jangan lupa ya
1,sekarang satnya brgabung dukung usaha yang pimpinanya jelas seperti ust yusuf mansyur
1,kita sih saja
1,wih aqua pun pilih no
1,ada masalah dengan kayaknya enggak ada deh kalau kita fokus insyaloh akan oke-oke saja
1,dengan jaringan sat ini sudah bisa menghadirkan okeoce mart
1,ingat pilih no di tangal april nanti ya kakak
1,kali saja bpk lihat lagi di rspun tetap selfie
1,kita harus dapat merangkul semua orang tanpa batas usia dan kelamin
1,ini jagoanku dibidang digital
1,sandiaga: bangun rumah dp % lebih simpel dibanding tol cipali
-1,banyak akun kloning seolah pendukung mulai menyerang paslon dengan opini dan argumen pmbenaran jangan terkecoh
-1,bicara apa kasihan ya lap itu air matanya wkwkwkwk
-1,kalau aku sih enggak nungu hasil akhir qc tapi lagi nungu motif cuitan pak kayak apa pasca nyungsep
-1,kasihan oh kasihan dengan peluru milyar untuk tiap rw tidak mempan menangin pilkada
-1,maf ya pendukung dukung diputaran
-1,aneh deh lebay masa ini di sangkut pautkan sama kandidat calgub anda lebay seperti yang anda dukung
-1,kepada alah swt kami ucapkan rasa syukur dan kepada pak kami sampaikan terimakasih makna % suara anda
-1,terima kasih teruntuk pendukung kalianlah pembeda kali ini
-1,terima kasih atas keistiqomahan relawan lah yang tlh mengantarkan dengan cukup signifikan
-1,mengenang pidato kekalahan
-1,damn politik cantik mengorbankan
-1,batal nyoblos baru tau ternyata enggak ada no di kertas suara
-1,sudah boleh mengakak survey mu jauh pangang dari api
-1,aku juga kemarin april suaraku untuk paslon
-1,karena yang belebihan itu tidak baik ya bah
-1,"om a kemana lepas kalah kok dia tutup mulut tidak koar"" mau bongkar surabaya"
-1,kalau pencatutan nama dan mpo melangar hukum enggak ya wkwkwkwkwk
-1,ya pastilah kan enggak suka sama ahok jadi pas sudah kalah otomatis dukunganya lari ke mas aniesandi
-1,dia lah banteng dia lah garuda ksatria seperti bpk gentle seperti jadi cinta sama
-1,gara e-ktp dikorupsi fotoku yang semula mirip pelan tapi pasti sekarang malah mirip - stickmoticons”
-1,double lol menuduh miskin ide sekarang dia copy
-1,kemana nih antasari kalah di melempem dia bener-bener akting yang
-1,ingat tidak bisa modal omongan saja tapi kerja nyata
-1,pakdhe karwo pilgub jatim pak deh karwo isyaratkan agus tidak akan maju di pilgub jatim
-1,paslon salah langkah seperti dilakukan sandi ini bukan tidak mungkin jadi bumerang gagal dapat suara
-1,jangan relawan inilah yang gembosi lalu
-1,di manakah sang ksatria samurai prajurit pembangun semangat harapan pahlawan yang dinanti-nantikan rakyat itu
-1,kini ketika berada di luar arena tabir kegelapan tiada harapan kembali menyergap rakyat kemana lagi rakyat mencari ketulusan
-1,isu lama diangkat lagi video lama dishare lagi padahal video sudah disebar buzer eh jelang disebar lagi
-1,baru tau bu carik tidak coblos kemarin pis
-1,awas ye kalo meminta dukungan suara pendukung
-1,ini dia pelaku pengirim sms gelap antasari azhar
-1,antasari diancam hary tanoe
-1,tuduhan terhadap yang kerap dilontarkan: anak ingusan dan cuma mayor sekarang tak terdengar lagi dudah berubah menjadi sanjungan
-1,joke terbaik selama pilkada serentak
-1,jangan curiga dulu saldonya bisa di kenti seperti blt orang mau berbuat baik belum apa sudah curiga mekanismenya seperti apa
-1,ahoker masih buly
-1,sayang mayor termasuk yang dikader untuk pemimpin masa depan dari sama taruna beliau selalu yang teratas lagi itu pilihan
-1,setuju banget banyak yang tidak bersyukur kemrin tidak banjir sekarang malah sibuk mencari pembelan
-1,pakai sedotan atau sodetan versi
-1,halo suara rakyat mengerti suara rakyat bukan suaranya orang dek ngopi dulu gih
-1,cari teman kok cara begitu ya padahal sudah jelas gubernur baru
-1,secara kesatria dan lapang dada ternyata hoax yang ada hanya kalah ya sudah masih menang banyak ulama bayaran
-1,agus tersingkir ahok anies rebutan suara ahy untuk kepentingan kelompok lewat
-1,meskipun kehilangan kesempatan untuk menduduki gubernur dki -
-1,banyak konstituen risih sama mulutnya ahok tapi kalau diminta pilih anies dengan gerombolan khilafah dibelakangnya lebih memilih ahok
-1,cari teman ini ye dan punya keinginan sama gubernur baru tungu dulu hasil resmi kpu baru dengar pernyatan
-1,blunder itu ya dulu hina tapi sekarang butuh % suara dan harus ngemis meminta sama orang yang dulu di hina jleb
-1,masih mau mencaci maki dan pepo memo nya kalian harus mengemis meminta suara % kepada orang yang selama ini kalian hina
-1,golput lebih tingi daripada pemilih ya nampaknya
-1,kalau merhatin relawan sat ini meminta rehat itu karena ada hal yang ganjal mungkin harus ada islah dengan relawan dulu
-1,pakar mantan surabaya ini surat anas urbaningrum dari jeruji besi sindiran buat mantan
-1,jangan tanya aku aku sekeluarga pemilih kalau program dp % nyata aku sekeluarga memilih
-1,anies-sandiaga basuki-djarot debat pilkada dki jangan jual mimpi demi jadi gubernur
-1,ah bukanya karena bang aji ada disitu yang bikin kalah
-1,mungkin saya dengan rendah hati bisa meminta pendukung paslon yang masih berat hati untuk melihat foto ini sejenak
-1,aku banga jadi anak memo
-1,pendukung sulit melupakan buly seperti ini
-1,pantas saja hancur
-1,angap saja bisa sebulan kemudian pada dijual (pindah tangan) ke orang elit partai gerindra dan pks
-1,antasari konferensi pers surabaya surabaya konferensi pers surabaya seperti rengekan anak kecil
-1,tim yang tidak pernah tidur
-1,coba beretika bila ingin dukungan dari konstituen setia jangan menipu dengan membuat meme dan berita palsu rachland nashidik
-1,kasihan tidak menyadari ada musuh dalam sarung selfienya sebagai motivasi terselubung hm
-1,amien dan tidak lupa dengan janji manis sat kampanye sang mayor sejati
